country	indicator	date	year_week	value	source	url
Cyprus	Daily hospital occupancy	04-11-2020	2020-W45	57	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	05-11-2020	2020-W45	65	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	06-11-2020	2020-W45	70	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	07-11-2020	2020-W45	69	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	08-11-2020	2020-W45	77	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	09-11-2020	2020-W46	85	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	10-11-2020	2020-W46	76	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	11-11-2020	2020-W46	73	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	12-11-2020	2020-W46	68	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	13-11-2020	2020-W46	59	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	14-11-2020	2020-W46	64	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	15-11-2020	2020-W46	73	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	16-11-2020	2020-W47	75	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	17-11-2020	2020-W47	74	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	18-11-2020	2020-W47	77	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	19-11-2020	2020-W47	81	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	20-11-2020	2020-W47	89	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	21-11-2020	2020-W47	91	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	22-11-2020	2020-W47	97	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	23-11-2020	2020-W48	110	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	24-11-2020	2020-W48	101	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	25-11-2020	2020-W48	107	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	26-11-2020	2020-W48	109	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	27-11-2020	2020-W48	108	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	28-11-2020	2020-W48	114	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	29-11-2020	2020-W48	119	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	30-11-2020	2020-W49	127	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	01-12-2020	2020-W49	131	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	02-12-2020	2020-W49	124	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	03-12-2020	2020-W49	124	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	04-12-2020	2020-W49	111	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	05-12-2020	2020-W49	119	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	06-12-2020	2020-W49	121	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	07-12-2020	2020-W50	126	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	08-12-2020	2020-W50	115	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	09-12-2020	2020-W50	116	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	10-12-2020	2020-W50	106	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	11-12-2020	2020-W50	110	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	12-12-2020	2020-W50	113	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	13-12-2020	2020-W50	120	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	14-12-2020	2020-W51	123	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	15-12-2020	2020-W51	122	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	16-12-2020	2020-W51	125	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	17-12-2020	2020-W51	115	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	18-12-2020	2020-W51	115	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	19-12-2020	2020-W51	115	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	20-12-2020	2020-W51	125	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	21-12-2020	2020-W52	127	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	22-12-2020	2020-W52	130	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	23-12-2020	2020-W52	146	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	24-12-2020	2020-W52	142	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	25-12-2020	2020-W52	148	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	26-12-2020	2020-W52	149	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	27-12-2020	2020-W52	154	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	28-12-2020	2020-W53	153	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	29-12-2020	2020-W53	154	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	30-12-2020	2020-W53	159	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	31-12-2020	2020-W53	160	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	01-01-2021	2020-W53	168	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	02-01-2021	2020-W53	180	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	03-01-2021	2020-W53	182	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	04-01-2021	2021-W01	180	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	05-01-2021	2021-W01	179	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	06-01-2021	2021-W01	187	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	07-01-2021	2021-W01	196	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	08-01-2021	2021-W01	198	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	09-01-2021	2021-W01	209	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	10-01-2021	2021-W01	208	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	11-01-2021	2021-W02	205	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	12-01-2021	2021-W02	197	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	13-01-2021	2021-W02	198	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	14-01-2021	2021-W02	202	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	15-01-2021	2021-W02	200	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	16-01-2021	2021-W02	193	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	17-01-2021	2021-W02	208	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	18-01-2021	2021-W03	199	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	19-01-2021	2021-W03	194	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	20-01-2021	2021-W03	192	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	21-01-2021	2021-W03	184	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	22-01-2021	2021-W03	179	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	23-01-2021	2021-W03	174	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	24-01-2021	2021-W03	173	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	25-01-2021	2021-W04	164	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	26-01-2021	2021-W04	160	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	27-01-2021	2021-W04	155	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	28-01-2021	2021-W04	153	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	29-01-2021	2021-W04	145	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	30-01-2021	2021-W04	140	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	31-01-2021	2021-W04	140	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	01-02-2021	2021-W05	129	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	02-02-2021	2021-W05	121	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	03-02-2021	2021-W05	126	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	04-02-2021	2021-W05	112	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	05-02-2021	2021-W05	113	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	06-02-2021	2021-W05	112	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	07-02-2021	2021-W05	109	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	08-02-2021	2021-W06	103	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	09-02-2021	2021-W06	94	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	10-02-2021	2021-W06	95	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	11-02-2021	2021-W06	94	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	12-02-2021	2021-W06	86	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	13-02-2021	2021-W06	84	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	14-02-2021	2021-W06	87	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	15-02-2021	2021-W07	86	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	16-02-2021	2021-W07	86	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	17-02-2021	2021-W07	81	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	18-02-2021	2021-W07	81	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	19-02-2021	2021-W07	76	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	20-02-2021	2021-W07	77	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	21-02-2021	2021-W07	81	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	22-02-2021	2021-W08	76	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	23-02-2021	2021-W08	78	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	24-02-2021	2021-W08	81	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	25-02-2021	2021-W08	82	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	26-02-2021	2021-W08	80	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	27-02-2021	2021-W08	78	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	28-02-2021	2021-W08	88	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	01-03-2021	2021-W09	76	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	02-03-2021	2021-W09	79	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	03-03-2021	2021-W09	89	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	04-03-2021	2021-W09	101	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	05-03-2021	2021-W09	111	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	06-03-2021	2021-W09	126	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	07-03-2021	2021-W09	129	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	08-03-2021	2021-W10	145	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	09-03-2021	2021-W10	154	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	10-03-2021	2021-W10	165	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	11-03-2021	2021-W10	185	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	12-03-2021	2021-W10	195	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	13-03-2021	2021-W10	201	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	14-03-2021	2021-W10	205	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	15-03-2021	2021-W11	208	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	16-03-2021	2021-W11	221	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	17-03-2021	2021-W11	218	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	18-03-2021	2021-W11	212	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	19-03-2021	2021-W11	204	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	20-03-2021	2021-W11	201	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	21-03-2021	2021-W11	212	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	22-03-2021	2021-W12	217	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	23-03-2021	2021-W12	222	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	24-03-2021	2021-W12	211	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	25-03-2021	2021-W12	196	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	26-03-2021	2021-W12	196	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	27-03-2021	2021-W12	193	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	28-03-2021	2021-W12	196	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	29-03-2021	2021-W13	185	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	30-03-2021	2021-W13	177	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily hospital occupancy	31-03-2021	2021-W13	176	Country_Website	https://www.data.gov.cy/search/type/dataset
